RaceDate,SeqOfDay,Distance,Class,Going,ActualPlace,Bingo,Win-Pay,Win-Gain,Place-Pay,Place-Gain,Q-Pay,Q-Gain,QPlace-Pay,QPlace-Gain,TRIO-Pay,TRIO-Gain
20170903,1,1000,4,GOOD,1-10-6-5-2-3-7-9-8-4-,1,10,0,30,15.0,30,0,30,0,10,0
20170903,2,1600,5,GOOD,9-8-1-4-3-2-5-6-7-,1,20,0,30,26.5,30,0,30,0,10,0
20170903,3,1200,1,GOOD,5-7-4-6-2-1-3-,0,20,0,30,0,30,0,30,0,10,0
20170903,4,1200,4,GOOD,4-5-9-6-8-3-13-11-12-2-10-1-7-,0,10,0,30,0,30,0,30,0,10,0
20170903,5,1200,5,GOOD,4-8-6-9-3-10-5-12-1-11-2-7-13-,0,20,0,30,0,30,0,30,0,10,0
20170903,6,1400,4,GOOD,8-12-11-6-10-13-1-9-4-7-2-5-3-,0,20,0,30,0,30,0,30,0,10,0
20170903,7,1000,3,GOOD,4-3-12-10-1-9-5-7-6-2-8-11-,1,20,0,30,13.0,30,0,30,0,10,0
20170903,8,1400,2,GOOD,9-7-3-8-4-10-5-12-11-6-1-2-,1,20,0,30,15.5,30,0,30,0,10,0
20170903,9,1200,3,GOOD,3-4-14-7-8-5-11-10-1-6-9-2-13-12-,1,20,0,30,14.5,30,0,30,0,10,0
20170903,10,1400,3,GOOD,12-8-6-9-2-4-11-10-5-7-3-1-,0,10,0,30,0,30,0,30,0,10,0
20170906,1,1200,5,GOOD,2-3-6-1-8-4-7-5-,2,10,59.5,30,42.5,30,0,30,77.5,10,0
20170906,2,1650,4,GOOD,7-1-8-2-3-4-5-6-,1,0,0,30,15.0,30,0,30,0,10,0
20170906,3,1650,5,GOOD,7-4-9-8-2-11-10-5-3-6-1-,0,20,0,30,0,30,0,30,0,10,0
20170906,4,1000,4,GOOD,6-3-5-1-11-4-10-7-8-12-9-2-,1,20,0,30,64.5,30,0,30,0,10,0
20170906,5,1200,4,GOOD,1-11-5-2-8-7-6-4-10-3-9-,1,10,0,30,12.0,30,0,30,0,10,0
20170906,6,1200,3,GOOD,10-8-7-12-3-5-4-6-2-1-11-9-,0,10,0,30,0,30,0,30,0,10,0
20170906,7,1650,3,GOOD,2-1-4-3-10-9-7-6-5-8-11-,2,0,0,30,32.5,30,80.5,30,34.0,10,0
20170906,8,1200,2,GOOD,1-9-7-2-12-3-5-6-8-10-4-11-,1,10,0,30,14.0,30,0,30,0,10,0
20170910,1,1200,4,GOOD,5-3-7-9-2-8-4-6-1-,1,10,0,30,25.0,30,0,30,0,10,0
20170910,2,1000,5,GOOD,8-1-5-9-4-2-10-7-11-6-3-,1,10,0,30,15.5,30,0,30,0,10,0
20170910,3,1600,4,GOOD,2-9-10-6-4-1-8-5-3-7-,1,10,88.0,30,20.5,30,0,30,0,10,0
20170910,4,1400,5,GOOD,6-8-1-4-13-5-10-3-2-14-12-11-9-7-,1,20,0,30,67.0,30,0,30,0,10,0
20170910,5,1400,4,GOOD,1-2-6-4-8-7-9-10-5-3-,2,10,71.5,30,34.0,30,104.5,30,44.0,10,0
20170910,6,1200,4,GOOD,2-8-5-9-1-3-7-6-4-,1,0,0,30,18.0,30,0,30,0,10,0
20170910,7,1400,1,GOOD,6-3-4-1-2-8-5-7-,1,20,0,30,11.5,30,0,30,0,10,0
20170910,8,1600,3,GOOD,3-5-2-7-4-6-8-1-9-10-,2,10,0,30,33.5,30,0,30,39.5,10,0
20170910,9,1200,3,GOOD,5-6-9-10-2-7-1-4-3-8-11-,0,10,0,30,0,30,0,30,0,10,0
20170910,10,1200,3,GOOD,7-1-10-6-11-5-4-12-2-3-8-9-,1,20,0,30,49.5,30,0,30,0,10,0
20170913,1,1200,4,GOOD TO FIRM,3-2-6-1-8-4-5-7-,2,10,0,30,23.5,30,0,30,17.5,10,0
20170913,2,1200,4,GOOD TO FIRM,5-2-1-3-7-6-8-4-,2,10,0,30,42.5,30,0,30,88.0,10,0
20170913,3,1650,5,GOOD TO FIRM,2-1-3-8-5-6-4-7-,1,20,0,30,16.5,30,0,30,0,10,0
20170913,4,1000,3,GOOD TO FIRM,1-8-2-6-5-3-4-10-7-9-,2,0,0,30,27.0,30,0,30,29.0,10,0
20170913,5,1650,4,GOOD TO FIRM,1-9-3-6-7-2-5-8-10-4-,2,0,0,30,35.0,30,0,30,38.5,10,0
20170913,6,1650,3,GOOD TO FIRM,3-7-1-2-5-10-8-6-9-4-,2,10,0,30,60.5,30,0,30,121.0,10,0
20170913,7,1200,3,GOOD TO FIRM,6-7-5-10-1-8-3-9-2-4-,0,10,0,30,0,30,0,30,0,10,0
20170913,8,1650,2,GOOD TO FIRM,10-11-5-2-9-3-6-12-8-1-4-7-,0,20,0,30,0,30,0,30,0,10,0
20170916,1,1200,4,GOOD TO FIRM,4-10-3-2-9-6-7-5-8-1-,1,10,0,30,14.0,30,0,30,0,10,0
20170916,2,1000,4,GOOD TO FIRM,10-2-4-1-3-6-9-5-7-8-,1,20,0,30,36.5,30,0,30,0,10,0
20170916,3,1650,5,GOOD,6-7-3-8-5-10-9-4-1-2-,1,20,0,30,24.5,30,0,30,0,10,0
20170916,4,1400,5,GOOD TO FIRM,8-4-3-9-10-11-5-2-1-7-6-,1,20,0,30,19.0,30,0,30,0,10,0
20170916,5,1650,4,GOOD,6-5-7-4-10-9-2-8-3-1-,0,20,0,30,0,30,0,30,0,10,0
20170916,6,1400,4,GOOD TO FIRM,1-2-4-9-6-5-7-3-8-10-11-,2,0,0,30,30.5,30,86.0,30,30.0,10,0
20170916,7,1000,2,GOOD TO FIRM,2-5-10-1-12-3-9-8-6-11-7-4-,1,10,0,30,16.5,30,0,30,0,10,0
20170916,8,1200,3,GOOD TO FIRM,1-10-7-9-2-11-8-4-6-5-3-12-,1,20,86.5,30,23.5,30,0,30,0,10,0
20170916,9,1000,3,GOOD TO FIRM,1-6-13-4-5-2-8-3-12-14-9-7-10-11-,1,10,0,30,11.5,30,0,30,0,10,0
20170916,10,1400,3,GOOD TO FIRM,2-12-1-14-6-8-7-3-4-11-10-9-5-13-,2,20,53.0,30,57.5,30,0,30,137.0,10,0
20170920,1,1200,4,GOOD TO FIRM,9-1-7-10-6-11-12-4-3-2-5-8-,1,10,0,30,13.0,30,0,30,0,10,0
20170920,2,1800,3,GOOD TO FIRM,2-4-3-8-9-5-6-7-1-,2,20,56.0,30,47.0,30,0,30,83.0,10,0
20170920,3,1800,5,GOOD TO FIRM,8-7-3-4-5-2-11-10-9-6-1-,1,20,0,30,32.5,30,0,30,0,10,0
20170920,4,1650,4,GOOD TO FIRM,11-3-2-10-1-6-8-4-5-9-7-,2,20,0,30,48.5,30,0,30,91.0,10,0
20170920,5,1200,4,GOOD TO FIRM,1-6-12-8-3-7-5-2-4-9-10-11-,1,10,0,30,12.0,30,0,30,0,10,0
20170920,6,1650,4,GOOD TO FIRM,2-4-7-10-1-9-3-6-8-11-5-,1,10,0,30,18.0,30,0,30,0,10,0
20170920,7,1200,3,GOOD TO FIRM,3-4-8-2-9-6-11-1-7-5-12-10-,1,10,0,30,19.0,30,0,30,0,10,0
20170920,8,1200,2,GOOD TO FIRM,11-3-10-8-1-5-2-12-6-9-4-7-,1,10,0,30,24.5,30,0,30,0,10,0
20170924,1,1800,4,GOOD,7-8-2-3-4-5-1-6-,1,10,0,30,15.0,30,0,30,0,10,0
20170924,2,1200,5,WET SLOW,2-11-4-7-9-12-10-3-6-1-5-8-,1,10,0,30,19.5,30,0,30,0,10,0
20170924,3,1200,4,GOOD,4-6-11-1-2-9-12-10-14-13-7-8-5-3-,0,10,0,30,0,30,0,30,0,10,0
20170924,4,1400,5,GOOD,6-10-2-4-11-9-7-3-1-5-8-13-14-12-,1,10,0,30,17.5,30,0,30,0,10,0
20170924,5,1400,4,GOOD,8-1-2-6-3-7-5-4-9-10-11-,2,10,0,30,40.0,30,0,30,63.0,10,0
20170924,6,1200,4,WET SLOW,2-4-9-5-7-1-8-3-6-12-11-10-,1,10,0,30,19.5,30,0,30,0,10,0
20170924,7,1200,3,GOOD,6-3-8-11-13-10-9-7-14-5-1-12-2-4-,1,20,0,30,58.0,30,0,30,0,10,0
20170924,8,1200,3,WET SLOW,11-1-6-9-8-10-5-12-2-3-7-4-,1,10,0,30,14.0,30,0,30,0,10,0
20170924,9,1400,3,GOOD,3-4-6-2-9-10-12-8-7-13-11-5-1-,1,10,0,30,30.0,30,0,30,0,10,0
20170924,10,1400,2,GOOD,6-5-3-8-11-10-7-1-9-4-12-2-,1,0,0,30,27.0,30,0,30,0,10,0
20170927,1,1200,4,GOOD TO FIRM,9-7-12-6-4-2-11-1-10-5-3-8-,0,20,0,30,0,30,0,30,0,10,0
20170927,2,1200,5,GOOD TO FIRM,2-3-1-8-5-10-7-12-6-9-11-4-,3,10,116.0,30,65.0,30,0,30,215.5,10,301.0
20170927,3,1650,4,GOOD TO FIRM,3-5-7-8-1-6-9-4-10-12-2-11-,1,20,0,30,16.0,30,0,30,0,10,0
20170927,4,1650,5,GOOD TO FIRM,6-4-2-1-8-10-3-7-9-11-5-12-,1,10,0,30,17.0,30,0,30,0,10,0
20170927,5,1000,4,GOOD TO FIRM,11-5-8-9-7-4-10-6-3-2-1-12-,0,10,0,30,0,30,0,30,0,10,0
20170927,6,1200,3,GOOD TO FIRM,1-9-10-3-2-5-8-4-6-7-,1,10,0,30,13.0,30,0,30,0,10,0
20170927,7,1650,3,GOOD TO FIRM,2-3-1-11-4-8-10-6-5-7-9-12-,3,10,52.0,30,55.0,30,0,30,138.0,10,153.0
20170927,8,1200,3,GOOD TO FIRM,2-10-6-7-5-9-12-3-1-4-11-8-,1,10,0,30,16.0,30,0,30,0,10,0
20171001,1,1200,4,GOOD,8-9-10-7-4-6-2-1-3-5-,0,20,0,30,0,30,0,30,0,10,0
20171001,2,1800,3,GOOD,2-3-7-5-1-8-6-4-,2,0,0,30,31.0,30,0,30,36.0,10,0
20171001,3,1200,4,GOOD,8-5-1-3-2-7-4-6-9-,1,10,0,30,13.0,30,0,30,0,10,0
20171001,4,1400,4,GOOD,1-5-8-9-6-4-2-7-3-,1,0,0,30,11.5,30,0,30,0,10,0
20171001,5,1600,4,GOOD,6-7-4-9-10-1-5-8-2-11-3-,0,10,0,30,0,30,0,30,0,10,0
20171001,6,1200,3,GOOD,5-12-1-4-11-13-9-2-14-6-10-3-8-7-,1,20,0,30,18.0,30,0,30,0,10,0
20171001,7,1000,3,GOOD TO YIELDING,9-10-3-2-1-7-6-8-4-5-,1,20,0,30,13.0,30,0,30,0,10,0
20171001,8,1400,3,GOOD TO YIELDING,13-1-10-3-2-7-8-4-9-5-11-6-12-,1,10,0,30,13.5,30,0,30,0,10,0
20171001,9,1400,3,GOOD TO YIELDING,1-10-2-4-5-6-3-8-12-7-9-11-14-13-,2,10,0,30,33.0,30,0,30,39.0,10,0
20171001,10,1200,2,GOOD TO YIELDING,1-3-7-2-10-8-9-13-12-6-11-5-4-14-,2,10,0,30,40.5,30,0,30,55.5,10,0
20171005,1,1650,5,GOOD,8-6-10-1-7-12-2-3-11-4-9-5-,0,10,0,30,0,30,0,30,0,10,0
20171005,2,1200,4,GOOD,1-6-8-3-9-7-2-10-4-5-11-12-,1,10,0,30,19.0,30,0,30,0,10,0
20171005,3,1800,4,GOOD,1-10-4-2-6-3-9-8-7-5-11-,1,0,0,30,15.5,30,0,30,0,10,0
20171005,4,1200,4,GOOD,1-6-7-9-2-8-11-12-3-5-4-10-,1,20,52.0,30,19.5,30,0,30,0,10,0
20171005,5,1200,3,GOOD,3-4-1-5-11-6-12-2-8-7-9-10-,2,10,0,30,40.0,30,0,30,72.0,10,0
20171005,6,1650,3,GOOD,8-1-2-3-6-9-5-11-12-10-7-4-,2,10,0,30,42.5,30,0,30,48.5,10,0
20171005,7,1000,3,GOOD,11-3-7-1-9-6-4-10-5-2-8-,1,20,0,30,27.5,30,0,30,0,10,0
20171005,8,1800,2,GOOD,9-1-8-10-5-12-4-3-2-6-11-7-,1,10,0,30,19.5,30,0,30,0,10,0
20171008,1,1000,4,GOOD,3-1-7-4-2-6-5-8-9-10-,2,10,0,30,29.5,30,0,30,33.5,10,0
20171008,2,2000,5,GOOD,1-2-10-12-4-8-9-7-11-3-5-6-,2,10,0,30,79.5,30,426.0,30,177.5,10,0
20171008,3,1200,4,GOOD,5-7-1-3-11-12-4-2-10-6-9-8-,1,10,0,30,13.0,30,0,30,0,10,0
20171008,4,1200,5,GOOD,6-5-13-2-10-1-4-3-9-7-8-12-11-14-,0,10,0,30,0,30,0,30,0,10,0
20171008,5,1400,4,GOOD,2-3-6-4-5-7-8-10-11-12-1-14-9-13-,2,10,0,30,30.5,30,0,30,36.5,10,0
20171008,6,1600,3,GOOD,3-2-4-1-9-7-8-5-6-10-,2,20,0,30,34.0,30,0,30,49.5,10,0
20171008,7,1650,4,GOOD,2-14-1-5-10-6-11-9-12-13-3-4-7-8-,2,10,51.0,30,35.0,30,0,30,33.5,10,0
20171008,8,1200,3,GOOD,1-4-2-10-7-3-5-11-8-9-13-6-12-,2,10,0,30,33.0,30,0,30,36.0,10,0
20171008,9,1650,3,GOOD,2-7-1-3-10-4-12-9-5-8-11-6-14-13-,2,10,0,30,43.0,30,0,30,60.5,10,0
20171008,10,1400,2,GOOD,4-8-9-7-1-6-13-14-5-3-2-11-12-10-,0,20,0,30,0,30,0,30,0,10,0
20171011,1,1000,5,GOOD,3-6-12-5-7-10-2-1-4-9-11-8-,1,20,0,30,30.5,30,0,30,0,10,0
20171011,2,1200,4,GOOD,8-6-2-4-7-3-9-5-1-11-10-12-,1,20,0,30,76.0,30,0,30,0,10,0
20171011,3,1200,4,GOOD,3-2-11-10-9-1-6-4-7-8-12-5-,2,0,0,30,30.5,30,0,30,41.0,10,0
20171011,4,1800,3,GOOD,5-2-3-1-4-9-8-6-7-,2,10,0,30,46.5,30,0,30,91.0,10,0
20171011,5,1650,4,GOOD,11-1-7-8-3-9-2-4-12-10-6-5-,1,10,0,30,12.0,30,0,30,0,10,0
20171011,6,1650,3,GOOD,3-7-4-5-9-8-6-2-1-10-,1,0,0,30,60.0,30,0,30,0,10,0
20171011,7,1000,2,GOOD,2-11-5-1-6-8-9-4-3-7-10-,1,10,0,30,12.5,30,0,30,0,10,0
20171011,8,1200,3,GOOD,5-7-9-1-12-4-3-8-2-6-11-10-,0,0,0,30,0,30,0,30,0,10,0
20171014,1,1600,5,GOOD,1-3-2-7-10-4-6-9-8-5-,3,10,0,30,200.5,30,0,30,1371.0,10,4628.0
20171014,2,1400,4,GOOD,4-7-1-3-5-9-6-8-10-2-13-11-12-,1,10,0,30,13.0,30,0,30,0,10,0
20171014,3,1800,4,GOOD,13-6-11-1-5-7-2-4-9-12-8-14-3-10-,0,10,0,30,0,30,0,30,0,0,0
20171014,4,1200,4,GOOD,8-6-11-7-3-10-12-4-5-1-2-9-,0,20,0,30,0,30,0,30,0,10,0
20171014,5,1400,4,GOOD,12-8-6-5-1-2-14-7-11-4-10-9-3-13-,0,20,0,30,0,30,0,30,0,10,0
20171014,6,1600,2,GOOD,1-9-7-5-2-3-8-6-13-11-10-4-12-,1,10,0,30,16.0,30,0,30,0,10,0
20171014,7,1200,3,GOOD,12-9-1-5-2-10-6-7-3-8-11-4-,1,10,0,30,12.0,30,0,30,0,10,0
20171014,8,1000,3,GOOD,7-2-5-14-1-6-3-11-4-8-10-12-9-13-,1,10,0,30,15.5,30,0,30,0,10,0
20171014,9,1200,2,GOOD,9-3-5-11-10-1-8-2-12-6-7-4-,1,20,0,30,18.0,30,0,30,0,10,0
20171014,10,1400,3,GOOD,5-4-11-1-3-7-10-12-14-6-9-2-13-8-,0,20,0,30,0,30,0,30,0,10,0
20171018,1,1200,5,GOOD TO FIRM,8-1-10-3-6-12-9-4-5-7-2-11-,1,20,0,30,20.5,30,0,30,0,10,0
20171018,2,1200,4,GOOD TO FIRM,2-4-6-7-9-5-1-12-3-10-8-11-,1,20,62.5,30,18.0,30,0,30,0,10,0
20171018,3,1650,4,GOOD TO FIRM,1-5-9-2-12-6-4-11-7-8-3-10-,1,0,0,30,15.0,30,0,30,0,10,0
20171018,4,1800,5,GOOD TO FIRM,2-1-7-5-4-8-6-10-12-9-11-3-,2,20,116.0,30,56.5,30,272.5,30,84.5,10,0
20171018,5,1200,4,GOOD TO FIRM,5-3-1-9-8-4-6-7-10-2-11-,2,20,0,30,93.5,30,0,30,255.5,10,0
20171018,6,1200,3,GOOD TO FIRM,1-6-2-9-4-5-7-10-11-12-8-3-,2,0,0,30,29.0,30,0,30,25.5,10,0
20171018,7,1200,3,GOOD TO FIRM,5-1-3-2-12-7-10-9-6-4-8-11-,2,10,0,30,34.5,30,0,30,42.0,10,0
20171018,8,1650,3,GOOD TO FIRM,1-4-9-10-5-8-3-11-2-7-6-12-,1,0,0,30,16.5,30,0,30,0,10,0
20171022,1,1000,4,GOOD TO FIRM,7-2-9-13-1-12-10-11-3-14-6-4-8-5-,1,20,0,30,29.0,30,0,30,0,10,0
20171022,2,1600,4,GOOD TO FIRM,7-1-2-6-13-4-3-10-12-5-9-11-8-14-,2,10,0,30,41.5,30,0,30,67.0,10,0
20171022,3,1400,5,GOOD TO FIRM,2-10-11-4-1-12-9-6-5-14-3-13-7-8-,1,10,0,30,11.5,30,0,30,0,10,0
20171022,4,1600,3,GOOD TO FIRM,4-2-5-12-9-3-1-7-8-13-10-6-11-,1,10,0,30,23.5,30,0,30,0,10,0
20171022,5,1400,4,GOOD TO FIRM,7-5-9-1-3-2-8-4-6-13-11-12-10-,0,10,0,30,0,30,0,30,0,10,0
20171022,6,1800,2,GOOD TO FIRM,1-10-5-4-7-9-2-8-11-12-3-6-,1,10,0,30,20.5,30,0,30,0,10,0
20171022,7,1200,2,GOOD TO FIRM,3-10-8-7-4-5-9-6-11-2-1-,1,20,0,30,24.5,30,0,30,0,10,0
20171022,8,1600,2,GOOD TO FIRM,2-7-1-3-4-11-12-5-8-6-13-9-10-,2,20,95.0,30,56.5,30,0,30,115.5,10,0
20171022,9,1200,3,GOOD TO FIRM,1-8-4-12-2-7-5-9-13-3-6-14-11-10-,1,10,120.0,30,32.0,30,0,30,0,10,0
20171022,10,1400,2,GOOD TO FIRM,5-1-8-7-3-10-11-2-6-9-4-14-12-13-,1,20,0,30,15.5,30,0,30,0,10,0
20171025,1,2200,3,GOOD TO FIRM,7-1-6-3-5-2-4-,1,10,0,30,14.0,30,0,30,0,10,0
20171025,2,1650,5,GOOD TO FIRM,3-2-9-1-7-5-12-8-10-6-4-11-,2,0,0,30,28.0,30,0,30,36.0,10,0
20171025,3,1800,4,GOOD TO FIRM,2-3-6-7-4-8-5-1-10-9-,2,10,0,30,29.1,30,0,30,25.5,10,0
20171025,4,1000,4,GOOD TO FIRM,9-5-1-10-12-8-3-6-7-2-4-11-,1,20,0,30,26.5,30,0,30,0,10,0
20171025,5,1200,4,GOOD TO FIRM,2-1-4-10-3-5-7-8-6-9-11-12-,2,20,63.5,30,39.0,30,222.0,30,70.0,10,0
20171025,6,1650,4,GOOD TO FIRM,5-3-2-1-7-12-8-4-6-9-10-11-,2,10,0,30,48.5,30,0,30,71.5,10,0
20171025,7,1650,3,GOOD TO FIRM,8-5-7-9-12-10-6-2-11-1-3-4-,0,10,0,30,0,30,0,30,0,10,0
20171025,8,1200,3,GOOD TO FIRM,1-6-4-9-12-2-10-5-7-11-3-8-,1,10,0,30,10.5,30,0,30,0,10,0
20171029,1,2200,5,GOOD TO FIRM,7-6-5-2-4-1-9-8-3-,0,10,0,30,0,30,0,30,0,10,0
20171029,2,1200,4,GOOD TO FIRM,5-9-4-2-7-8-1-10-3-11-6-,0,0,0,30,0,30,0,30,0,10,0
20171029,3,1200,5,GOOD TO FIRM,3-5-1-6-9-2-7-10-12-11-4-8-,2,10,0,30,45.5,30,0,30,83.0,10,0
20171029,4,1200,4,GOOD TO FIRM,4-1-2-9-11-5-7-8-10-3-12-6-,2,10,0,30,46.0,30,0,30,50.0,10,0
20171029,5,1650,4,GOOD TO FIRM,7-5-9-10-12-3-6-8-2-11-1-4-,0,20,0,30,0,30,0,30,0,10,0
20171029,6,1200,3,GOOD TO FIRM,10-2-7-4-3-12-5-1-8-9-11-6-,1,10,0,30,15.5,30,0,30,0,10,0
20171029,7,1000,3,GOOD TO FIRM,5-1-8-7-4-6-2-3-10-11-9-12-,1,10,0,30,14.5,30,0,30,0,10,0
20171029,8,1650,3,GOOD TO FIRM,1-11-2-7-5-6-12-8-3-4-10-9-,2,10,0,30,56.5,30,0,30,75.0,10,0
20171029,9,1650,2,GOOD TO FIRM,11-3-5-6-9-2-1-10-8-12-7-4-,1,10,0,30,20.5,30,0,30,0,10,0
20171029,10,1200,2,GOOD TO FIRM,3-5-2-6-1-7-4-9-10-8-12-11-,2,20,0,30,70.0,30,0,30,158.5,10,0
20171101,1,1200,5,FAST,9-7-8-3-1-12-11-4-5-10-6-2-,0,20,0,30,0,30,0,30,0,10,0
20171101,2,1200,4,FAST,7-5-3-9-11-4-10-6-1-8-2-,1,20,0,30,18.5,30,0,30,0,10,0
20171101,3,1650,5,FAST,1-9-4-6-2-12-14-13-3-7-8-5-11-10-,1,10,0,30,13.0,30,0,30,0,10,0
20171101,4,1200,4,FAST,4-1-9-6-12-8-7-11-2-3-5-10-,1,20,0,30,27.0,30,0,30,0,10,0
20171101,5,1650,4,FAST,3-7-14-2-1-6-8-4-10-12-13-9-11-5-,1,10,0,30,25.0,30,0,30,0,10,0
20171101,6,1200,3,FAST,5-4-3-12-9-2-7-1-6-10-8-11-,1,10,0,30,34.5,30,0,30,0,10,0
20171101,7,1650,3,FAST,1-6-11-9-8-3-2-4-10-12-5-14-13-7-,1,10,0,30,16.0,30,0,30,0,10,0
20171101,8,1650,2,FAST,3-1-8-10-9-4-2-7-5-11-12-14-6-13-,2,10,0,30,39.0,30,0,30,45.0,10,0
20171105,1,1200,4,GOOD TO FIRM,3-1-5-2-4-6-9-10-11-12-7-8-,2,10,0,30,22.0,30,0,30,15.5,10,0
20171105,2,1200,5,GOOD TO FIRM,12-4-5-1-6-7-8-9-11-3-2-10-,0,20,0,30,0,30,0,30,0,10,0
20171105,3,1000,3,GOOD TO FIRM,5-11-8-1-7-4-13-3-2-14-12-10-9-6-,0,20,0,30,0,30,0,30,0,10,0
20171105,4,1200,4,GOOD TO FIRM,8-2-9-6-5-3-1-11-12-7-10-4-,1,20,0,30,18.0,30,0,30,0,10,0
20171105,5,1800,4,GOOD TO FIRM,1-10-8-4-5-7-9-2-3-11-6-14-12-13-,1,10,65.0,30,17.5,30,0,30,0,10,0
20171105,6,1400,4,GOOD TO FIRM,1-10-3-2-14-6-12-5-4-13-7-11-8-9-,2,10,80.5,30,84.0,30,0,30,264.5,10,0
20171105,7,1800,3,GOOD TO FIRM,8-1-7-2-4-9-3-5-6-13-10-12-11-14-,1,10,0,30,12.0,30,0,30,0,10,0
20171105,8,1800,3,GOOD TO FIRM,1-6-4-3-8-5-9-7-12-2-11-13-10-,1,10,0,30,13.5,30,0,30,0,10,0
20171105,9,1400,3,GOOD TO FIRM,9-4-7-5-2-3-1-11-8-6-12-10-,0,20,0,30,0,30,0,30,0,10,0
20171105,10,1400,2,GOOD TO FIRM,7-1-4-2-5-8-12-3-9-6-10-14-13-11-,1,10,0,30,14.0,30,0,30,0,10,0
20171108,1,1800,5,GOOD,3-2-5-11-9-8-12-1-7-6-10-4-,2,10,0,30,85.5,30,0,30,214.0,10,0
20171108,2,1000,4,GOOD,2-3-6-8-11-5-7-10-1-9-4-,2,10,353.0,30,90.0,30,0,30,227.5,10,0
20171108,3,1200,4,GOOD,8-6-5-11-10-2-7-3-1-12-9-4-,0,10,0,30,0,30,0,30,0,10,0
20171108,4,1650,4,GOOD,5-6-1-4-11-7-8-10-9-3-2-12-,1,10,0,30,15.0,30,0,30,0,10,0
20171108,5,1200,3,GOOD,5-9-3-2-1-7-11-4-10-6-8-,1,20,0,30,38.0,30,0,30,0,10,0
20171108,6,1650,3,GOOD,6-4-8-5-1-2-3-7-10-12-9-11-,0,20,0,30,0,30,0,30,0,10,0
20171108,7,1200,3,GOOD,9-2-6-3-5-1-8-4-10-11-7-12-,1,10,0,30,31.0,30,0,30,0,10,0
20171108,8,1200,2,GOOD,1-3-7-5-11-2-10-8-9-6-4-12-,2,10,56.0,30,60.5,30,0,30,108.5,10,0
20171111,1,1400,5,GOOD TO FIRM,3-1-6-4-13-5-7-2-10-12-9-8-11-14-,2,10,0,30,55.0,30,0,30,115.0,10,0
20171111,2,1000,4,GOOD TO FIRM,11-4-3-1-5-2-10-9-6-7-12-8-,1,20,0,30,24.5,30,0,30,0,10,0
20171111,3,1600,4,GOOD TO FIRM,1-5-2-3-6-9-7-11-13-4-10-12-8-14-,2,10,0,30,49.5,30,0,30,59.0,10,0
20171111,4,1400,4,GOOD TO FIRM,4-3-14-1-10-6-2-11-12-8-7-5-9-13-,1,20,0,30,35.5,30,0,30,0,10,0
20171111,5,1200,4,GOOD TO FIRM,13-8-11-4-5-9-1-12-2-7-3-10-6-14-,0,20,0,30,0,30,0,30,0,10,0
20171111,6,1200,3,GOOD TO FIRM,12-7-6-13-3-11-9-2-10-4-1-14-8-5-,0,20,0,30,0,30,0,30,0,10,0
20171111,7,1400,1,GOOD TO FIRM,2-9-1-4-6-10-3-5-7-8-,2,0,0,30,28.5,30,0,30,30.0,10,0
20171111,8,1200,3,GOOD TO FIRM,10-1-3-5-8-9-7-14-6-13-4-11-12-2-,2,10,0,30,23.5,30,0,30,21.0,10,0
20171111,9,1600,3,GOOD TO FIRM,5-1-6-4-7-3-9-10-11-2-14-12-8-13-,1,10,0,30,17.0,30,0,30,0,10,0
20171111,10,1400,3,GOOD TO FIRM,3-14-11-1-4-8-13-5-6-10-2-12-9-7-,1,20,0,30,13.0,30,0,30,0,10,0
20171115,1,1000,5,GOOD,8-7-11-2-10-3-12-1-6-9-5-4-,0,10,0,30,0,30,0,30,0,10,0
20171115,2,1650,5,GOOD,3-4-10-5-6-11-2-1-9-7-8-12-,1,0,0,30,18.5,30,0,30,0,10,0
20171115,3,1200,4,GOOD,10-1-2-7-5-3-4-8-6-11-9-12-,2,20,0,30,74.0,30,0,30,199.5,10,0
20171115,4,1650,4,GOOD,7-1-2-11-12-3-5-8-9-10-4-6-,2,10,0,30,41.5,30,0,30,66.5,10,0
20171115,5,1200,4,GOOD,7-6-1-3-10-11-4-2-9-5-8-12-,1,10,0,30,13.0,30,0,30,0,10,0
20171115,6,1000,3,GOOD,1-2-10-12-8-3-6-4-7-11-9-5-,2,0,0,30,24.5,30,37.0,30,19.0,10,0
20171115,7,1650,3,GOOD,5-4-1-12-7-3-10-2-8-6-9-11-,1,10,0,30,18.5,30,0,30,0,10,0
20171115,8,1650,2,GOOD,7-5-1-6-2-3-9-4-10-8-11-12-,1,20,0,30,27.0,30,0,30,0,10,0
20171119,1,1650,5,GOOD,2-10-1-4-6-9-5-11-12-14-8-7-13-3-,2,10,111.5,30,43.0,30,0,30,70.5,10,0
20171119,2,1800,4,GOOD,13-3-6-4-1-12-8-5-9-11-7-10-2-14-,1,20,0,30,30.5,30,0,30,0,10,0
20171119,3,1400,4,GOOD,6-9-10-3-8-5-4-1-7-14-11-12-2-13-,0,10,0,30,0,30,0,30,0,10,0
20171119,4,2000,3,GOOD,8-13-2-11-1-10-5-14-6-7-3-4-12-9-,1,10,0,30,14.0,30,0,30,0,10,0
20171119,5,1800,2,GOOD,2-3-9-6-10-12-7-11-4-1-8-5-,2,10,0,30,36.0,30,0,30,35.0,10,0
20171119,6,2000,2,GOOD,5-2-4-1-8-7-3-6-,1,0,0,30,12.0,30,0,30,0,10,0
